Market,ST,MSA,CC Rate,SF/Cap,Med HHI,Sup Gr%,SF Dev,Tax,Crime,Ind Basis,Exit CO,Exit Stab,Yld/Basis,Sc:Rate,Sc:Sat,Sc:HHI,Sc:Grw,Sc:Tax,Sc:Crm,Sc:Bas,Sc:Exit,Score,Rank,Tier
"Upland, CA",CA,"Riverside-San Bernardino-Ontario, CA",2.06,9.16,97559,0.0815,301702,0.0117,3400,178,178,254,0.13887640449438202,0.856,0.277,0.515,0.573,0.947,0.41300000000000003,0.22499999999999998,0.734,0.55145,916,B
"Fontana, CA",CA,"Riverside-San Bernardino-Ontario, CA",2.05,6.2,98319,0.112,259192,0.0117,3400,178,178,254,0.13820224719101123,0.853,0.5780000000000001,0.526,0.44399999999999995,0.947,0.41300000000000003,0.22499999999999998,0.734,0.60515,553,A
"Palm Springs, CA",CA,"Riverside-San Bernardino-Ontario, CA",2.03,12.87,77066,0.1494,152186,0.0117,3400,178,178,254,0.13685393258426967,0.847,0.10399999999999998,0.238,0.32899999999999996,0.947,0.41300000000000003,0.22499999999999998,0.734,0.48899999999999993,1427,C
"Cathedral City, CA",CA,"Riverside-San Bernardino-Ontario, CA",2,14.44,82651,0.14,199214,0.0117,3400,178,178,254,0.1348314606741573,0.838,0.07099999999999995,0.315,0.35,0.947,0.41300000000000003,0.22499999999999998,0.734,0.4854999999999999,1450,C
"Norco, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.98,6.26,116155,0.1069,199172,0.0117,3400,178,178,254,0.1334831460674157,0.832,0.5680000000000001,0.721,0.46399999999999997,0.947,0.41300000000000003,0.22499999999999998,0.734,0.6096999999999999,534,A
"Desert Hot Springs, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.97,5.71,54913,0.2667,69548,0.0117,3400,178,178,254,0.13280898876404496,0.829,0.641,0.022,0.15800000000000003,0.947,0.41300000000000003,0.22499999999999998,0.734,0.5734499999999999,766,B
"Montclair, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.97,7.52,92096,0.0781,281651,0.0117,3400,178,178,254,0.13280898876404496,0.829,0.41800000000000004,0.445,0.5840000000000001,0.947,0.41300000000000003,0.22499999999999998,0.734,0.5712999999999999,781,B
"Colton, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.93,5.58,73388,0.1406,241462,0.0117,3400,178,178,254,0.1301123595505618,0.816,0.6599999999999999,0.19,0.348,0.947,0.41300000000000003,0.22499999999999998,0.734,0.5925499999999999,651,B
"Muscoy, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.93,4.88,80195,0.0913,133581,0.0117,3400,178,178,254,0.1301123595505618,0.816,0.751,0.282,0.527,0.947,0.41300000000000003,0.22499999999999998,0.734,0.6243,437,A
"La Quinta, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.9,4.32,94310,,,0.0117,3400,178,178,254,0.12808988764044943,0.802,0.8160000000000001,0.473,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Rancho Mirage, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.9,17.39,82511,,,0.0117,3400,178,178,254,0.12808988764044943,0.802,0.041000000000000036,0.314,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Indian Wells, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.9,11.73,98373,,,0.0117,3400,178,178,254,0.12808988764044943,0.802,0.14,0.527,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Rialto, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.86,5.71,78879,0.0638,133581,0.0117,3400,178,178,254,0.1253932584269663,0.785,0.641,0.264,0.651,0.947,0.41300000000000003,0.22499999999999998,0.734,0.6014,579,A
"Moreno Valley, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.83,4.74,92095,0.312,320652,0.0117,3400,178,178,254,0.12337078651685393,0.774,0.768,0.444,0.121,0.947,0.41300000000000003,0.22499999999999998,0.734,0.6071,544,A
"Homeland, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.82,8.53,94632,0.4391,259443,0.0117,3400,178,178,254,0.12269662921348315,0.768,0.32399999999999995,0.478,0.06499999999999995,0.947,0.41300000000000003,0.22499999999999998,0.734,0.5159999999999999,1204,C
"Romoland, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.82,6.07,88587,0.203,156887,0.0117,3400,178,178,254,0.12269662921348315,0.768,0.594,0.396,0.22799999999999998,0.947,0.41300000000000003,0.22499999999999998,0.734,0.57405,761,B
"Apple Valley, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.81,5.53,75244,0.1463,63221,0.0117,3400,178,178,254,0.12202247191011235,0.766,0.6659999999999999,0.214,0.33699999999999997,0.947,0.41300000000000003,0.22499999999999998,0.734,0.5843999999999999,688,B
"Lake Mathews, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.79,5.72,133969,0.1889,78656,0.0117,3400,178,178,254,0.12067415730337079,0.755,0.64,0.853,0.254,0.947,0.41300000000000003,0.22499999999999998,0.734,0.6048,557,A
"Menifee, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.74,7.91,109508,0.2703,307572,0.0117,3400,178,178,254,0.11730337078651684,0.729,0.377,0.658,0.15500000000000003,0.947,0.41300000000000003,0.22499999999999998,0.734,0.5323,1075,C
"San Bernardino, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.73,5.88,69469,0.0337,73279,0.0117,3400,178,178,254,0.11662921348314606,0.723,0.619,0.145,0.819,0.947,0.41300000000000003,0.22499999999999998,0.734,0.58705,671,B
"Thousand Palms, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.72,11.74,88671,0.054,47028,0.0117,3400,178,178,254,0.11595505617977528,0.718,0.139,0.397,0.708,0.947,0.41300000000000003,0.22499999999999998,0.734,0.49709999999999993,1353,C
"March ARB, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.7,6.57,96741,0.4168,690346,0.0117,3400,178,178,254,0.1146067415730337,0.705,0.524,0.505,0.06999999999999995,0.947,0.41300000000000003,0.22499999999999998,0.734,0.5449999999999999,974,B
"Bermuda Dunes, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.66,14,92882,,,0.0117,3400,178,178,254,0.11191011235955055,0.681,0.07899999999999996,0.455,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Temecula, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.64,11.79,126030,0.0987,173821,0.0117,3400,178,178,254,0.11056179775280899,0.668,0.138,0.802,0.498,0.947,0.41300000000000003,0.22499999999999998,0.734,0.49665,1356,C
"Murrieta, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.62,13.56,117527,0.3157,626005,0.0117,3400,178,178,254,0.10921348314606742,0.654,0.08799999999999997,0.734,0.118,0.947,0.41300000000000003,0.22499999999999998,0.734,0.46144999999999997,1617,C
"Riverside, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.62,5.49,92070,0.0828,107881,0.0117,3400,178,178,254,0.10921348314606742,0.654,0.673,0.444,0.567,0.947,0.41300000000000003,0.22499999999999998,0.734,0.5863999999999999,673,B
"Spring Valley Lake, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.61,12.12,66721,0.0534,108119,0.0117,3400,178,178,254,0.10853932584269663,0.647,0.126,0.109,0.712,0.947,0.41300000000000003,0.22499999999999998,0.734,0.4661,1582,C
"Corona, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.6,8.31,119052,,,0.0117,3400,178,178,254,0.10786516853932586,0.642,0.34199999999999997,0.746,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Victorville, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.6,9.27,72550,0.1273,162728,0.0117,3400,178,178,254,0.10786516853932586,0.642,0.269,0.179,0.389,0.947,0.41300000000000003,0.22499999999999998,0.734,0.48105,1485,C
"Woodcrest, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.59,8.87,127104,0.1375,135715,0.0117,3400,178,178,254,0.10719101123595506,0.635,0.29600000000000004,0.809,0.356,0.947,0.41300000000000003,0.22499999999999998,0.734,0.5148999999999999,1213,C
"Yucaipa, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.56,8.13,103585,0.2277,132154,0.0117,3400,178,178,254,0.10516853932584269,0.615,0.358,0.592,0.19999999999999996,0.947,0.41300000000000003,0.22499999999999998,0.734,0.5046499999999999,1295,C
"Calimesa, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.56,6.65,111965,0.4241,246150,0.0117,3400,178,178,254,0.10516853932584269,0.615,0.515,0.683,0.06799999999999995,0.947,0.41300000000000003,0.22499999999999998,0.734,0.534,1060,C
"Banning, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.55,15.64,82195,0.0141,10800,0.0117,3400,178,178,254,0.10449438202247192,0.608,0.05700000000000005,0.309,0.949,0.947,0.41300000000000003,0.22499999999999998,0.734,0.46635,1580,C
"Beaumont, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.55,9.39,97257,0.2805,212127,0.0117,3400,178,178,254,0.10449438202247192,0.608,0.26,0.512,0.14500000000000002,0.947,0.41300000000000003,0.22499999999999998,0.734,0.4769,1519,C
"Cherry Valley, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.55,7.19,102813,0.3074,212127,0.0117,3400,178,178,254,0.10449438202247192,0.608,0.44699999999999995,0.583,0.127,0.947,0.41300000000000003,0.22499999999999998,0.734,0.51695,1197,C
"Indio, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.55,9.11,84426,0.0044,6270,0.0117,3400,178,178,254,0.10449438202247192,0.608,0.28,0.34,0.996,0.947,0.41300000000000003,0.22499999999999998,0.734,0.5148499999999999,1214,C
"Wildomar, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.51,10.81,116808,0.2991,452184,0.0117,3400,178,178,254,0.10179775280898877,0.574,0.17800000000000005,0.727,0.133,0.947,0.41300000000000003,0.22499999999999998,0.734,0.46385,1596,C
"Needles, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.5,31.45,57352,,,0.0117,3400,178,178,254,0.10112359550561797,0.563,0.0050000000000000044,0.034,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Loma Linda, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.49,8.24,76623,0.0677,107881,0.0117,3400,178,178,254,0.10044943820224718,0.555,0.348,0.231,0.633,0.947,0.41300000000000003,0.22499999999999998,0.734,0.49424999999999997,1377,C
"Grand Terrace, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.46,7.02,81074,0.0744,107881,0.0117,3400,178,178,254,0.09842696629213483,0.534,0.46799999999999997,0.293,0.599,0.947,0.41300000000000003,0.22499999999999998,0.734,0.51545,1207,C
"Mentone, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.44,12.77,119931,0.0891,132154,0.0117,3400,178,178,254,0.09707865168539326,0.514,0.10599999999999998,0.753,0.536,0.947,0.41300000000000003,0.22499999999999998,0.734,0.4588999999999999,1635,C
"Redlands, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.41,11.08,108373,0.0683,110025,0.0117,3400,178,178,254,0.09505617977528089,0.486,0.16600000000000004,0.643,0.629,0.947,0.41300000000000003,0.22499999999999998,0.734,0.46445000000000003,1591,C
"Canyon Lake, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.4,8.89,101881,0.0746,87000,0.0117,3400,178,178,254,0.09438202247191009,0.476,0.29400000000000004,0.574,0.598,0.947,0.41300000000000003,0.22499999999999998,0.734,0.4830499999999999,1473,C
"Coachella, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.39,8.13,77112,0.1614,159533,0.0117,3400,178,178,254,0.09370786516853932,0.465,0.358,0.239,0.30300000000000005,0.947,0.41300000000000003,0.22499999999999998,0.734,0.46214999999999995,1609,C
"Highland, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.32,9.97,89256,,,0.0117,3400,178,178,254,0.08898876404494382,0.383,0.22099999999999997,0.407,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Lake Elsinore, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.17,9.11,97967,0.1184,117413,0.0117,3400,178,178,254,0.07887640449438202,0.233,0.28,0.521,0.42500000000000004,0.947,0.41300000000000003,0.22499999999999998,0.734,0.42035000000000006,1805,D
"Hesperia, CA",CA,"Riverside-San Bernardino-Ontario, CA",1.16,11.91,73280,0.044,74743,0.0117,3400,178,178,254,0.07820224719101122,0.226,0.134,0.189,0.76,0.947,0.41300000000000003,0.22499999999999998,0.734,0.3899,1930,D
"Cabazon, CA",CA,"Riverside-San Bernardino-Ontario, CA",,19.86,83200,0.0539,10800,0.0117,3400,178,178,254,,,0.028000000000000025,0.324,0.71,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Big Bear Lake, CA",CA,"Riverside-San Bernardino-Ontario, CA",,17.29,76256,,,0.0117,3400,178,178,254,,,0.04200000000000004,0.227,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Anza, CA",CA,"Riverside-San Bernardino-Ontario, CA",,13.71,68445,,,0.0117,3400,178,178,254,,,0.08399999999999996,0.13,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Big Bear City, CA",CA,"Riverside-San Bernardino-Ontario, CA",,12.79,77919,,,0.0117,3400,178,178,254,,,0.10599999999999998,0.251,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Barstow, CA",CA,"Riverside-San Bernardino-Ontario, CA",,8.69,63658,,,0.0117,3400,178,178,254,,,0.31000000000000005,0.078,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Blythe, CA",CA,"Riverside-San Bernardino-Ontario, CA",,8.58,60273,,,0.0117,3400,178,178,254,,,0.31899999999999995,0.053,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Yucca Valley, CA",CA,"Riverside-San Bernardino-Ontario, CA",,8.16,67289,1.154,229497,0.0117,3400,178,178,254,,,0.355,0.115,0.015000000000000013,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Lucerne Valley, CA",CA,"Riverside-San Bernardino-Ontario, CA",,7.01,48025,,,0.0117,3400,178,178,254,,,0.469,0.006,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Big River, CA",CA,"Riverside-San Bernardino-Ontario, CA",,6.65,60307,,,0.0117,3400,178,178,254,,,0.515,0.054,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Lake Arrowhead, CA",CA,"Riverside-San Bernardino-Ontario, CA",,6.52,94898,0.4141,44891,0.0117,3400,178,178,254,,,0.532,0.481,0.07199999999999995,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Fort Irwin, CA",CA,"Riverside-San Bernardino-Ontario, CA",,6.24,66743,,,0.0117,3400,178,178,254,,,0.571,0.109,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Joshua Tree, CA",CA,"Riverside-San Bernardino-Ontario, CA",,6.04,65675,0.3871,29700,0.0117,3400,178,178,254,,,0.598,0.098,0.08199999999999996,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Oak Hills, CA",CA,"Riverside-San Bernardino-Ontario, CA",,5.28,81701,0.2731,95906,0.0117,3400,178,178,254,,,0.7,0.301,0.15100000000000002,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Crestline, CA",CA,"Riverside-San Bernardino-Ontario, CA",,4.71,93231,0.1895,44891,0.0117,3400,178,178,254,,,0.772,0.461,0.252,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Nuevo, CA",CA,"Riverside-San Bernardino-Ontario, CA",,4.58,88244,0.4154,163119,0.0117,3400,178,178,254,,,0.785,0.39,0.07099999999999995,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Running Springs, CA",CA,"Riverside-San Bernardino-Ontario, CA",,4.43,86586,,,0.0117,3400,178,178,254,,,0.8029999999999999,0.368,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Phelan, CA",CA,"Riverside-San Bernardino-Ontario, CA",,4.4,78794,,,0.0117,3400,178,178,254,,,0.806,0.263,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Perris, CA",CA,"Riverside-San Bernardino-Ontario, CA",,4,87145,1.1367,526581,0.0117,3400,178,178,254,,,0.848,0.374,0.015000000000000013,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Adelanto, CA",CA,"Riverside-San Bernardino-Ontario, CA",,3.05,75070,0.8497,132521,0.0117,3400,178,178,254,,,0.92,0.211,0.02400000000000002,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Thermal, CA",CA,"Riverside-San Bernardino-Ontario, CA",,2.52,65524,1.4051,153263,0.0117,3400,178,178,254,,,0.946,0.096,0.01100000000000001,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Mountain Center, CA",CA,"Riverside-San Bernardino-Ontario, CA",,2.51,81394,,,0.0117,3400,178,178,254,,,0.947,0.295,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Morongo Valley, CA",CA,"Riverside-San Bernardino-Ontario, CA",,0.95,60181,,,0.0117,3400,178,178,254,,,0.988,0.052,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Oak Glen, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,135107,,,0.0117,3400,178,178,254,,,,0.86,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Lakeview, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,103162,,,0.0117,3400,178,178,254,,,,0.587,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Whitewater, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,85909,,,0.0117,3400,178,178,254,,,,0.36,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Lytle Creek, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,82763,,,0.0117,3400,178,178,254,,,,0.317,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Aguanga, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,77051,,,0.0117,3400,178,178,254,,,,0.237,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Wrightwood, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,73763,,,0.0117,3400,178,178,254,,,,0.194,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Trona, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,67482,,,0.0117,3400,178,178,254,,,,0.118,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Ripley, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,48453,,,0.0117,3400,178,178,254,,,,0.007,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Mecca, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,40982,,,0.0117,3400,178,178,254,,,,0,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Patton Village, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,55020,,,0.0117,3400,178,178,254,,,,0.023,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Sugarloaf Village, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,49886,,,0.0117,3400,178,178,254,,,,0.009,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Desert Edge, CA",CA,"Riverside-San Bernardino-Ontario, CA",,2.63,50364,0.7185,69548,0.0117,3400,178,178,254,,,0.9410000000000001,0.01,0.031000000000000028,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Vista Santa Rosa, CA",CA,"Riverside-San Bernardino-Ontario, CA",,1.87,79461,1.4051,153263,0.0117,3400,178,178,254,,,0.969,0.27,0.01100000000000001,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Silver Lakes, CA",CA,"Riverside-San Bernardino-Ontario, CA",,1.64,109363,,,0.0117,3400,178,178,254,,,0.974,0.656,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Sky Valley, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,71919,,,0.0117,3400,178,178,254,,,,0.171,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Mesa Verde, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,64144,,,0.0117,3400,178,178,254,,,,0.084,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"Desert Shores, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,41278,,,0.0117,3400,178,178,254,,,,0,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"North Shore, CA",CA,"Riverside-San Bernardino-Ontario, CA",,,40806,,,0.0117,3400,178,178,254,,,,0,,0.947,0.41300000000000003,0.22499999999999998,0.734,,,
"South Lake Tahoe, CA",CA,"Sacramento-Roseville-Folsom, CA",3.43,8.22,88830,,,0.0117,3400,155,125,179,0.2655483870967742,0.987,0.349,0.4,,0.947,0.41300000000000003,0.30300000000000005,0.33,,,
"Yolo, CA",CA,"Sacramento-Roseville-Folsom, CA",2.01,10.2,76108,,,0.0117,3400,155,125,179,0.15561290322580643,0.841,0.20899999999999996,0.224,,0.947,0.41300000000000003,0.30300000000000005,0.33,,,
"Auburn, CA",CA,"Sacramento-Roseville-Folsom, CA",1.98,12.51,99618,0.6894,363364,0.0117,3400,155,125,179,0.15329032258064515,0.832,0.11399999999999999,0.544,0.03300000000000003,0.947,0.41300000000000003,0.30300000000000005,0.33,0.4435,1693,D
"Woodland, CA",CA,"Sacramento-Roseville-Folsom, CA",1.87,11.92,96100,,,0.0117,3400,155,125,179,0.1447741935483871,0.789,0.133,0.496,,0.947,0.41300000000000003,0.30300000000000005,0.33,,,
"Lincoln, CA",CA,"Sacramento-Roseville-Folsom, CA",1.8,8.04,135223,,,0.0117,3400,155,125,179,0.13935483870967744,0.76,0.366,0.86,,0.947,0.41300000000000003,0.30300000000000005,0.33,,,
"Newcastle, CA",CA,"Sacramento-Roseville-Folsom, CA",1.73,10.9,117079,0.4554,195324,0.0117,3400,155,125,179,0.13393548387096774,0.723,0.17300000000000004,0.73,0.061000000000000054,0.947,0.41300000000000003,0.30300000000000005,0.33,0.44420000000000004,1690,D
"Rancho Cordova, CA",CA,"Sacramento-Roseville-Folsom, CA",1.69,6.89,101504,0.1046,172987,0.0117,3400,155,125,179,0.13083870967741937,0.699,0.486,0.569,0.474,0.947,0.41300000000000003,0.30300000000000005,0.33,0.5146,1219,C
"Mather, CA",CA,"Sacramento-Roseville-Folsom, CA",1.65,8.24,103704,0.1045,149011,0.0117,3400,155,125,179,0.12774193548387094,0.674,0.348,0.594,0.475,0.947,0.41300000000000003,0.30300000000000005,0.33,0.4833,1468,C
"El Dorado Hills, CA",CA,"Sacramento-Roseville-Folsom, CA",1.65,7.92,160395,0.1069,95701,0.0117,3400,155,125,179,0.12774193548387094,0.674,0.376,0.948,0.46399999999999997,0.947,0.41300000000000003,0.30300000000000005,0.33,0.50605,1286,C
"Rocklin, CA",CA,"Sacramento-Roseville-Folsom, CA",1.63,12.64,131945,0.0353,84640,0.0117,3400,155,125,179,0.12619354838709676,0.661,0.10899999999999999,0.842,0.8089999999999999,0.947,0.41300000000000003,0.30300000000000005,0.33,0.462,1610,C
"Orangevale, CA",CA,"Sacramento-Roseville-Folsom, CA",1.62,8.56,108335,0.1243,276385,0.0117,3400,155,125,179,0.1254193548387097,0.654,0.32099999999999995,0.642,0.402,0.947,0.41300000000000003,0.30300000000000005,0.33,0.47265,1545,C
"Gold River, CA",CA,"Sacramento-Roseville-Folsom, CA",1.58,10.25,100113,0.1308,276385,0.0117,3400,155,125,179,0.1223225806451613,0.629,0.20799999999999996,0.551,0.376,0.947,0.41300000000000003,0.30300000000000005,0.33,0.43920000000000003,1713,D
"Folsom, CA",CA,"Sacramento-Roseville-Folsom, CA",1.55,8.33,134753,0.0894,127374,0.0117,3400,155,125,179,0.12000000000000001,0.608,0.33999999999999997,0.857,0.5349999999999999,0.947,0.41300000000000003,0.30300000000000005,0.33,0.48465,1453,C
"Cameron Park, CA",CA,"Sacramento-Roseville-Folsom, CA",1.51,9.71,153343,0.1534,95701,0.0117,3400,155,125,179,0.11690322580645161,0.574,0.236,0.93,0.31999999999999995,0.947,0.41300000000000003,0.30300000000000005,0.33,0.44995000000000007,1665,D
"Fair Oaks, CA",CA,"Sacramento-Roseville-Folsom, CA",1.5,9.15,93153,0.1286,341978,0.0117,3400,155,125,179,0.11612903225806452,0.563,0.277,0.46,0.384,0.947,0.41300000000000003,0.30300000000000005,0.33,0.43565,1730,D
